candidate_id,ieee_case,selected_rows,selected_columns,row_set,column_set,support_cells,support_pattern,support_pattern_fingerprint,measurement_type_histogram,measurement_type_proportions,state_type_histogram,state_type_proportions,row_degree_profile,column_degree_profile,row_degree_histogram,column_degree_histogram,nonzeros,rank,condition_number,spectral_norm,frobenius_norm,max_absolute_entry,singular_values,descriptor_uses_selector_or_output_results,policy,variant,descriptor_data_scope
ieee57_branch_flow_heavy_v01,ieee57,"[173,183,219,221,253,263,299,301]","[1,2,35,58,59,68,92,94]","[173,183,219,221,253,263,299,301]","[1,2,35,58,59,68,92,94]","[[173,1],[173,2],[173,58],[173,59],[183,68],[219,35],[219,92],[221,35],[221,92],[221,94],[253,1],[253,2],[253,58],[253,59],[263,68],[299,35],[299,92],[301,35],[301,92],[301,94]]","[[1,1,0,1,1,0,0,0],[0,0,0,0,0,1,0,0],[0,0,1,0,0,0,1,0],[0,0,1,0,0,0,1,1],[1,1,0,1,1,0,0,0],[0,0,0,0,0,1,0,0],[0,0,1,0,0,0,1,0],[0,0,1,0,0,0,1,1]]",7a1a323263f4f583b13ce2abc4d2839b31fc542e0006fe08c88a2b352c294930,"{""p_branch_flow"":4,""q_branch_flow"":4}","{""p_branch_flow"":0.5,""q_branch_flow"":0.5}","{""angle"":3,""voltage"":5}","{""angle"":0.375,""voltage"":0.625}","[4,1,2,3,4,1,2,3]","[2,2,4,2,2,2,4,2]","{""1"":2,""2"":2,""3"":2,""4"":2}","{""2"":6,""4"":2}",20,6,inf,1815.9344009153513,3657.222464786135,1231.5319791605489,"[1815.9344009153513,1771.029640734304,1767.563135082325,1484.0371512260372,1093.2421105493695,647.5248297552081,2.422050331489603e-13,0.0]",False,branch_flow_heavy,1,matrix_structure_and_metadata_only
ieee57_branch_flow_heavy_v02,ieee57,"[64,65,121,122,178,207,258,287]","[6,7,22,24,63,64,79,81]","[64,65,121,122,178,207,258,287]","[6,7,22,24,63,64,79,81]","[[64,6],[64,7],[64,63],[64,64],[65,6],[65,7],[65,63],[65,64],[121,6],[121,7],[121,63],[121,64],[122,6],[122,7],[122,63],[122,64],[178,6],[178,7],[178,63],[178,64],[207,22],[207,24],[207,79],[207,81],[258,6],[258,7],[258,63],[258,64],[287,22],[287,24],[287,79],[287,81]]","[[1,1,0,0,1,1,0,0],[1,1,0,0,1,1,0,0],[1,1,0,0,1,1,0,0],[1,1,0,0,1,1,0,0],[1,1,0,0,1,1,0,0],[0,0,1,1,0,0,1,1],[1,1,0,0,1,1,0,0],[0,0,1,1,0,0,1,1]]",b06b040d1a11d2bf022e00a314629f3e96fc0d2f38af74a1f50cca5921714d27,"{""p_branch_flow"":2,""p_injection"":2,""q_branch_flow"":2,""q_injection"":2}","{""p_branch_flow"":0.25,""p_injection"":0.25,""q_branch_flow"":0.25,""q_injection"":0.25}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[4,4,4,4,4,4,4,4]","[6,6,2,2,6,6,2,2]","{""4"":8}","{""2"":4,""6"":4}",32,6,4.13078182636232e+18,2664.131345239236,4371.788103953077,1766.5566885461758,"[2664.131345239236,2579.4218939318725,1397.753007989518,1359.5682184482887,940.4370157853656,821.5577287486536,7.028928021607645e-14,6.449460313389012e-16]",False,branch_flow_heavy,2,matrix_structure_and_metadata_only
ieee57_branch_flow_heavy_v03,ieee57,"[88,145,195,215,222,275,295,302]","[30,31,34,67,87,88,91,95]","[88,145,195,215,222,275,295,302]","[30,31,34,67,87,88,91,95]","[[88,30],[88,31],[88,87],[88,88],[145,30],[145,31],[145,87],[145,88],[195,67],[215,30],[215,31],[215,87],[215,88],[222,34],[222,91],[222,95],[275,67],[295,30],[295,31],[295,87],[295,88],[302,34],[302,91],[302,95]]","[[1,1,0,0,1,1,0,0],[1,1,0,0,1,1,0,0],[0,0,0,1,0,0,0,0],[1,1,0,0,1,1,0,0],[0,0,1,0,0,0,1,1],[0,0,0,1,0,0,0,0],[1,1,0,0,1,1,0,0],[0,0,1,0,0,0,1,1]]",6f94a2c9fa203a69fe06aee233a4a85f20766c956f789422fe427dc3a6173d65,"{""p_branch_flow"":3,""p_injection"":1,""q_branch_flow"":3,""q_injection"":1}","{""p_branch_flow"":0.375,""p_injection"":0.125,""q_branch_flow"":0.375,""q_injection"":0.125}","{""angle"":3,""voltage"":5}","{""angle"":0.375,""voltage"":0.625}","[4,4,1,4,3,1,4,3]","[4,4,2,2,4,4,2,2]","{""1"":2,""3"":2,""4"":4}","{""2"":4,""4"":4}",24,7,1.3813723886140474e+17,1544.2909364587954,2749.029196806448,831.3845248131089,"[1544.2909364587954,1471.4171128093983,1237.3179418422476,868.2534537424833,848.3576283271859,37.485727629725226,36.37463594091286,1.1179396295941652e-14]",False,branch_flow_heavy,3,matrix_structure_and_metadata_only
ieee57_injection_heavy_v00,ieee57,"[69,78,79,94,126,135,136,151]","[20,21,36,47,77,78,93,104]","[69,78,79,94,126,135,136,151]","[20,21,36,47,77,78,93,104]","[[69,47],[69,104],[78,20],[78,21],[78,36],[78,77],[78,78],[78,93],[79,20],[79,21],[79,77],[79,78],[94,20],[94,36],[94,47],[94,77],[94,93],[94,104],[126,47],[126,104],[135,20],[135,21],[135,36],[135,77],[135,78],[135,93],[136,20],[136,21],[136,77],[136,78],[151,20],[151,36],[151,47],[151,77],[151,93],[151,104]]","[[0,0,0,1,0,0,0,1],[1,1,1,0,1,1,1,0],[1,1,0,0,1,1,0,0],[1,0,1,1,1,0,1,1],[0,0,0,1,0,0,0,1],[1,1,1,0,1,1,1,0],[1,1,0,0,1,1,0,0],[1,0,1,1,1,0,1,1]]",822ddc7ae2eee343097b74439eb3f81cb5f33791749ef63a9ebd0997bb71ba66,"{""p_injection"":4,""q_injection"":4}","{""p_injection"":0.5,""q_injection"":0.5}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[2,6,4,6,2,6,4,6]","[6,4,4,4,6,4,4,4]","{""2"":2,""4"":2,""6"":4}","{""4"":6,""6"":2}",36,8,25.246629473657315,4776.3859498574375,7572.234247062625,2596.253952862088,"[4776.3859498574375,4725.287325915965,2436.3265521943867,2417.5899440754374,416.3108322286443,410.09135262321064,197.02311179679774,189.1890541207168]",False,injection_heavy,0,matrix_structure_and_metadata_only
ieee57_injection_heavy_v01,ieee57,"[59,71,103,104,114,116,128,161]","[1,13,45,46,56,58,70,103]","[59,71,103,104,114,116,128,161]","[1,13,45,46,56,58,70,103]","[[59,1],[59,13],[59,58],[59,70],[71,1],[71,13],[71,56],[71,58],[71,70],[103,45],[103,46],[103,103],[104,45],[104,46],[104,103],[114,13],[114,56],[114,70],[116,1],[116,13],[116,58],[116,70],[128,1],[128,13],[128,56],[128,58],[128,70],[161,45],[161,46],[161,103]]","[[1,1,0,0,0,1,1,0],[1,1,0,0,1,1,1,0],[0,0,1,1,0,0,0,1],[0,0,1,1,0,0,0,1],[0,1,0,0,1,0,1,0],[1,1,0,0,0,1,1,0],[1,1,0,0,1,1,1,0],[0,0,1,1,0,0,0,1]]",72bb2aaa4481ef998200cb994180ee639118613a88b53ad75350b1364e42eddc,"{""p_injection"":4,""q_injection"":4}","{""p_injection"":0.5,""q_injection"":0.5}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[4,5,3,3,3,4,5,3]","[4,5,3,3,3,4,5,3]","{""3"":4,""4"":2,""5"":2}","{""3"":4,""4"":2,""5"":2}",30,8,4.769497558947567,2860.6919297401273,5860.853130990392,2173.025612185792,"[2860.6919297401273,2764.8809967820484,2608.641122637166,2001.437258580326,1940.0053760770563,1370.063807753385,1307.7737161975404,599.7889493356539]",False,injection_heavy,1,matrix_structure_and_metadata_only
ieee57_injection_heavy_v02,ieee57,"[65,70,92,93,127,149,150,160]","[11,34,35,44,68,91,92,101]","[65,70,92,93,127,149,150,160]","[11,34,35,44,68,91,92,101]","[[65,11],[65,68],[70,11],[70,44],[70,68],[70,101],[92,34],[92,35],[92,91],[92,92],[93,34],[93,35],[93,91],[93,92],[127,11],[127,44],[127,68],[127,101],[149,34],[149,35],[149,91],[149,92],[150,34],[150,35],[150,91],[150,92],[160,44],[160,101]]","[[1,0,0,0,1,0,0,0],[1,0,0,1,1,0,0,1],[0,1,1,0,0,1,1,0],[0,1,1,0,0,1,1,0],[1,0,0,1,1,0,0,1],[0,1,1,0,0,1,1,0],[0,1,1,0,0,1,1,0],[0,0,0,1,0,0,0,1]]",a0e67517656b1f224bda5dff99a1c034fca6da75dd34dd79521c80c81595b4bb,"{""p_injection"":4,""q_injection"":4}","{""p_injection"":0.5,""q_injection"":0.5}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[2,4,4,4,4,4,4,2]","[3,4,4,3,3,4,4,3]","{""2"":2,""4"":6}","{""3"":4,""4"":4}",28,8,23.102810805873734,2427.909351014423,3918.602432320423,1412.1001282010566,"[2427.909351014423,2371.662606343526,1032.3414790049126,1005.7142261664043,912.7956017018199,879.5043213100344,375.4460888782608,105.09151338403998]",False,injection_heavy,2,matrix_structure_and_metadata_only
ieee57_injection_heavy_v03,ieee57,"[58,60,64,68,115,117,122,125]","[1,7,10,11,58,64,67,68]","[58,60,64,68,115,117,122,125]","[1,7,10,11,58,64,67,68]","[[58,1],[58,58],[60,1],[60,58],[64,7],[64,64],[68,7],[68,10],[68,11],[68,64],[68,67],[68,68],[115,1],[115,58],[117,1],[117,58],[122,7],[122,10],[122,11],[122,64],[122,67],[122,68],[125,7],[125,10],[125,11],[125,64],[125,67],[125,68]]","[[1,0,0,0,1,0,0,0],[1,0,0,0,1,0,0,0],[0,1,0,0,0,1,0,0],[0,1,1,1,0,1,1,1],[1,0,0,0,1,0,0,0],[1,0,0,0,1,0,0,0],[0,1,1,1,0,1,1,1],[0,1,1,1,0,1,1,1]]",5902654da19e47af40214217ab2079fb7c75efe5b4d726401c5f9615afe0d20b,"{""p_injection"":4,""q_injection"":4}","{""p_injection"":0.5,""q_injection"":0.5}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[2,2,2,6,2,2,6,6]","[4,4,3,3,4,4,3,3]","{""2"":5,""6"":3}","{""3"":4,""4"":4}",28,6,1.164465223803539e+17,1855.0429288066073,3286.8314954292446,1766.5566885461758,"[1855.0429288066073,1643.0656899398502,1598.0844182837748,932.7221785902816,914.2510417407328,634.5964957775343,6.429119744802505e-14,1.593042789845975e-14]",False,injection_heavy,3,matrix_structure_and_metadata_only
ieee57_lexicographic_metadata_v00,ieee57,"[193,194,195,196,197,224,235,241]","[8,9,10,11,14,15,66,67]","[193,194,195,196,197,224,235,241]","[8,9,10,11,14,15,66,67]","[[193,8],[193,10],[193,67],[194,9],[194,11],[194,66],[195,10],[195,11],[195,67],[196,10],[196,14],[196,67],[197,10],[197,15],[197,67],[224,9],[224,66],[235,8],[241,9],[241,66]]","[[1,0,1,0,0,0,0,1],[0,1,0,1,0,0,1,0],[0,0,1,1,0,0,0,1],[0,0,1,0,1,0,0,1],[0,0,1,0,0,1,0,1],[0,1,0,0,0,0,1,0],[1,0,0,0,0,0,0,0],[0,1,0,0,0,0,1,0]]",7190c338217fb1865fe3f59877536aa007ed4a20d90291cd200aaf13716e0ca2,"{""p_branch_flow"":8}","{""p_branch_flow"":1.0}","{""angle"":6,""voltage"":2}","{""angle"":0.75,""voltage"":0.25}","[3,3,3,3,3,2,1,2]","[2,3,4,2,1,1,3,4]","{""1"":1,""2"":2,""3"":5}","{""1"":2,""2"":2,""3"":2,""4"":2}",20,8,1463.6442240665342,1371.7013982343412,1978.749053312631,784.1223145078343,"[1371.7013982343412,928.9693197347349,837.7177567015874,569.9256933150357,320.99821059404366,193.8951287154352,60.63585416789137,0.9371822576003187]",False,lexicographic_metadata,0,matrix_structure_and_metadata_only
ieee57_lexicographic_metadata_v01,ieee57,"[76,77,78,134,135,187,199,200]","[15,16,17,18,74,75,76,77]","[76,77,78,134,135,187,199,200]","[15,16,17,18,74,75,76,77]","[[76,17],[76,18],[76,74],[76,75],[76,76],[77,18],[77,75],[77,76],[77,77],[78,76],[78,77],[134,18],[134,75],[134,76],[134,77],[135,76],[135,77],[187,15],[199,16],[199,17],[199,74],[200,17],[200,18],[200,74],[200,75]]","[[0,0,1,1,1,1,1,0],[0,0,0,1,0,1,1,1],[0,0,0,0,0,0,1,1],[0,0,0,1,0,1,1,1],[0,0,0,0,0,0,1,1],[1,0,0,0,0,0,0,0],[0,1,1,0,1,0,0,0],[0,0,1,1,1,1,0,0]]",fc1c48148bb9d4b0edc5dce464a1dad84b6d207aac3af99bb24dc3838446a040,"{""p_branch_flow"":3,""p_injection"":3,""q_injection"":2}","{""p_branch_flow"":0.375,""p_injection"":0.375,""q_injection"":0.25}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[5,4,2,4,2,1,3,4]","[1,1,3,4,3,4,5,4]","{""1"":1,""2"":2,""3"":1,""4"":3,""5"":1}","{""1"":2,""3"":2,""4"":3,""5"":1}",25,8,127197.71259508611,3081.7408684183915,3134.4137607878815,2565.160950005095,"[3081.7408684183915,472.5094706863398,259.8577061341688,174.49098623248142,68.41763121001955,38.04795661543924,7.47611425221062,0.024227958235606237]",False,lexicographic_metadata,1,matrix_structure_and_metadata_only
ieee57_lexicographic_metadata_v02,ieee57,"[80,203,204,205,206,207,208,212]","[21,22,23,24,25,78,79,80]","[80,203,204,205,206,207,208,212]","[21,22,23,24,25,78,79,80]","[[80,21],[80,22],[80,23],[80,24],[80,78],[80,79],[80,80],[203,21],[203,78],[204,21],[204,22],[204,78],[204,79],[205,22],[205,23],[205,79],[205,80],[206,22],[206,23],[206,79],[206,80],[207,22],[207,24],[207,79],[208,24],[208,25],[212,23],[212,80]]","[[1,1,1,1,0,1,1,1],[1,0,0,0,0,1,0,0],[1,1,0,0,0,1,1,0],[0,1,1,0,0,0,1,1],[0,1,1,0,0,0,1,1],[0,1,0,1,0,0,1,0],[0,0,0,1,1,0,0,0],[0,0,1,0,0,0,0,1]]",1f3442edf539c3099e1e7f5a2853461d478273c634f6709b540a9ca2c50adee9,"{""p_branch_flow"":7,""p_injection"":1}","{""p_branch_flow"":0.875,""p_injection"":0.125}","{""angle"":5,""voltage"":3}","{""angle"":0.625,""voltage"":0.375}","[7,2,4,4,4,3,2,2]","[3,5,4,3,1,3,5,4]","{""2"":3,""3"":1,""4"":3,""7"":1}","{""1"":1,""3"":3,""4"":2,""5"":2}",28,7,3.868043575167834e+18,2811.6452408103905,3300.602697287642,2356.713872678887,"[2811.6452408103905,1700.2849054920505,214.6202490817613,189.6740115040196,116.38886452360184,45.555133443876265,0.8517056424353512,7.268907875962575e-16]",False,lexicographic_metadata,2,matrix_structure_and_metadata_only
ieee57_lexicographic_metadata_v03,ieee57,"[172,213,214,215,216,217,218,219]","[1,28,29,30,31,32,33,34]","[172,213,214,215,216,217,218,219]","[1,28,29,30,31,32,33,34]","[[172,1],[213,28],[213,29],[214,29],[214,30],[215,30],[215,31],[216,30],[216,32],[217,32],[217,33],[218,33],[218,34],[219,34]]","[[1,0,0,0,0,0,0,0],[0,1,1,0,0,0,0,0],[0,0,1,1,0,0,0,0],[0,0,0,1,1,0,0,0],[0,0,0,1,0,1,0,0],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1]]",8645c7b3919c24888787135b7c925be3d5b3d393b116fb48c3846ad039feabd5,"{""p_branch_flow"":8}","{""p_branch_flow"":1.0}","{""angle"":8}","{""angle"":1.0}","[1,2,2,2,2,2,2,1]","[1,1,2,3,1,2,2,2]","{""1"":2,""2"":6}","{""1"":3,""2"":4,""3"":1}",14,8,52.83178864493187,1029.1421000982446,1581.3194781302486,798.0471023211968,"[1029.1421000982446,816.7020789615545,642.5819328742652,527.335578818391,267.5984975583367,96.16637977843055,46.95537766065126,19.47959981091743]",False,lexicographic_metadata,3,matrix_structure_and_metadata_only
ieee57_measurement_balanced_v01,ieee57,"[78,79,94,135,136,151,203,231]","[20,21,36,46,77,78,93,103]","[78,79,94,135,136,151,203,231]","[20,21,36,46,77,78,93,103]","[[78,20],[78,21],[78,36],[78,77],[78,78],[78,93],[79,20],[79,21],[79,77],[79,78],[94,20],[94,36],[94,46],[94,77],[94,93],[94,103],[135,20],[135,21],[135,36],[135,77],[135,78],[135,93],[136,20],[136,21],[136,77],[136,78],[151,20],[151,36],[151,46],[151,77],[151,93],[151,103],[203,20],[203,21],[203,77],[203,78],[231,46],[231,103]]","[[1,1,1,0,1,1,1,0],[1,1,0,0,1,1,0,0],[1,0,1,1,1,0,1,1],[1,1,1,0,1,1,1,0],[1,1,0,0,1,1,0,0],[1,0,1,1,1,0,1,1],[1,1,0,0,1,1,0,0],[0,0,0,1,0,0,0,1]]",b9fb47e89d28de1c389478f24df1099c117cfde635926143f02ba8065b731a57,"{""p_branch_flow"":2,""p_injection"":3,""q_injection"":3}","{""p_branch_flow"":0.25,""p_injection"":0.375,""q_injection"":0.375}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[6,4,6,6,4,6,4,2]","[7,5,4,3,7,5,4,3]","{""2"":1,""4"":3,""6"":4}","{""3"":2,""4"":2,""5"":2,""7"":2}",38,8,12250.63499647053,6097.830627670745,8761.294657074313,2596.253952862088,"[6097.830627670745,4742.779565273152,2756.8651052108553,2477.4190071708517,1711.760684286105,471.7809336895814,438.37816631799876,0.49775629013741424]",False,measurement_balanced,1,matrix_structure_and_metadata_only
ieee57_measurement_balanced_v02,ieee57,"[69,79,126,136,203,223,231,311]","[11,20,21,45,46,68,77,78]","[69,79,126,136,203,223,231,311]","[11,20,21,45,46,68,77,78]","[[69,11],[69,68],[79,20],[79,21],[79,77],[79,78],[126,11],[126,68],[136,20],[136,21],[136,77],[136,78],[203,20],[203,21],[203,77],[203,78],[223,20],[223,77],[231,45],[231,46],[311,45],[311,46]]","[[1,0,0,0,0,1,0,0],[0,1,1,0,0,0,1,1],[1,0,0,0,0,1,0,0],[0,1,1,0,0,0,1,1],[0,1,1,0,0,0,1,1],[0,1,0,0,0,0,1,0],[0,0,0,1,1,0,0,0],[0,0,0,1,1,0,0,0]]",aa0f865d17def7487ba7e3eed0dff896ee7314a1b1fcf9188f2d90619a1d692e,"{""p_branch_flow"":3,""p_injection"":2,""q_branch_flow"":1,""q_injection"":2}","{""p_branch_flow"":0.375,""p_injection"":0.25,""q_branch_flow"":0.125,""q_injection"":0.25}","{""angle"":5,""voltage"":3}","{""angle"":0.625,""voltage"":0.375}","[2,4,2,4,4,2,2,2]","[2,4,3,2,2,2,4,3]","{""2"":5,""4"":3}","{""2"":4,""3"":2,""4"":2}",22,7,4.561629640092626e+16,4921.387324178492,7108.74575220874,2357.4505305847188,"[4921.387324178492,2707.045939683582,2501.928798931719,2448.062209729864,2388.8766367956587,1013.2745929585026,1.4039974890556177,1.0788660440391564e-13]",False,measurement_balanced,2,matrix_structure_and_metadata_only
ieee57_measurement_balanced_v03,ieee57,"[69,70,71,126,127,128,171,251]","[0,11,12,13,56,68,69,70]","[69,70,71,126,127,128,171,251]","[0,11,12,13,56,68,69,70]","[[69,11],[69,12],[69,13],[69,68],[69,69],[69,70],[70,11],[70,12],[70,13],[70,68],[70,69],[70,70],[71,11],[71,12],[71,13],[71,56],[71,68],[71,69],[71,70],[126,11],[126,12],[126,13],[126,68],[126,69],[126,70],[127,11],[127,12],[127,13],[127,68],[127,69],[127,70],[128,11],[128,12],[128,13],[128,56],[128,68],[128,69],[128,70],[171,0],[171,56],[251,0],[251,56]]","[[0,1,1,1,0,1,1,1],[0,1,1,1,0,1,1,1],[0,1,1,1,1,1,1,1],[0,1,1,1,0,1,1,1],[0,1,1,1,0,1,1,1],[0,1,1,1,1,1,1,1],[1,0,0,0,1,0,0,0],[1,0,0,0,1,0,0,0]]",6feb83021c8b033b3b7f9804e60f4dbeea4df720a4d9aa1d5c19b81f91bbceac,"{""p_branch_flow"":1,""p_injection"":3,""q_branch_flow"":1,""q_injection"":3}","{""p_branch_flow"":0.125,""p_injection"":0.375,""q_branch_flow"":0.125,""q_injection"":0.375}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[6,6,7,6,6,7,2,2]","[2,6,6,6,4,6,6,6]","{""2"":2,""6"":4,""7"":2}","{""2"":1,""4"":1,""6"":6}",42,8,3.0656956707114196,2904.4984341258505,6175.57947383789,2357.4505305847188,"[2904.4984341258505,2833.1921939249205,2630.13444429596,2545.494175052924,1843.9787361515707,1740.0115320797413,975.727598611243,947.4190350576572]",False,measurement_balanced,3,matrix_structure_and_metadata_only
ieee57_mixed_state_v01,ieee57,"[71,94,104,105,151,161,162,249]","[11,13,36,46,56,68,93,103]","[71,94,104,105,151,161,162,249]","[11,13,36,46,56,68,93,103]","[[71,11],[71,13],[71,56],[71,68],[94,36],[94,46],[94,93],[94,103],[104,36],[104,46],[104,93],[104,103],[105,11],[105,36],[105,46],[105,68],[105,93],[105,103],[151,36],[151,46],[151,93],[151,103],[161,36],[161,46],[161,93],[161,103],[162,11],[162,36],[162,46],[162,68],[162,93],[162,103],[249,36],[249,46],[249,93],[249,103]]","[[1,1,0,0,1,1,0,0],[0,0,1,1,0,0,1,1],[0,0,1,1,0,0,1,1],[1,0,1,1,0,1,1,1],[0,0,1,1,0,0,1,1],[0,0,1,1,0,0,1,1],[1,0,1,1,0,1,1,1],[0,0,1,1,0,0,1,1]]",45c4c4d08286beac3cd2fb97261570f797b439c54a3bd15f4f67c9402b89d8f3,"{""p_branch_flow"":1,""p_injection"":4,""q_injection"":3}","{""p_branch_flow"":0.125,""p_injection"":0.5,""q_injection"":0.375}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[4,4,4,6,4,4,6,4]","[3,1,7,7,1,3,7,7]","{""4"":6,""6"":2}","{""1"":2,""3"":2,""7"":4}",36,7,5.8394695838612216e+16,3170.78526640889,5345.347704317663,2165.5893334262046,"[3170.78526640889,2906.0222972395427,2165.5267396346208,1656.511381611226,1600.9176245099964,200.02150214668288,193.43066731306493,5.429919996795801e-14]",False,mixed_state,1,matrix_structure_and_metadata_only
ieee57_mixed_state_v02,ieee57,"[57,69,71,114,128,161,231,311]","[0,11,13,45,56,70,102,103]","[57,69,71,114,128,161,231,311]","[0,11,13,45,56,70,102,103]","[[57,0],[57,13],[57,56],[57,70],[69,11],[69,13],[69,70],[71,11],[71,13],[71,56],[71,70],[114,0],[114,13],[114,56],[114,70],[128,11],[128,13],[128,56],[128,70],[161,45],[161,102],[161,103],[231,45],[231,102],[231,103],[311,45],[311,102],[311,103]]","[[1,0,1,0,1,1,0,0],[0,1,1,0,0,1,0,0],[0,1,1,0,1,1,0,0],[1,0,1,0,1,1,0,0],[0,1,1,0,1,1,0,0],[0,0,0,1,0,0,1,1],[0,0,0,1,0,0,1,1],[0,0,0,1,0,0,1,1]]",01a8a4a6d2b4f140fa685f9bc0740a6da966658f084c956693e1f67f13f27138,"{""p_branch_flow"":1,""p_injection"":3,""q_branch_flow"":1,""q_injection"":3}","{""p_branch_flow"":0.125,""p_injection"":0.375,""q_branch_flow"":0.125,""q_injection"":0.375}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[4,3,4,4,4,3,3,3]","[2,3,5,3,4,5,3,3]","{""3"":4,""4"":4}","{""2"":1,""3"":4,""4"":1,""5"":2}",28,8,8.39821747092115,3086.8141716780083,5887.249534996024,2302.380830255761,"[3086.8141716780083,2640.7602597297287,2502.7734975972367,1961.0265038403913,1852.731167301343,1773.6309718521723,1155.2893812888497,367.5558750849345]",False,mixed_state,2,matrix_structure_and_metadata_only
ieee57_mixed_state_v03,ieee57,"[58,59,71,115,116,128,172,252]","[0,1,12,13,56,57,58,70]","[58,59,71,115,116,128,172,252]","[0,1,12,13,56,57,58,70]","[[58,0],[58,1],[58,56],[58,57],[58,58],[59,0],[59,1],[59,13],[59,57],[59,58],[59,70],[71,1],[71,12],[71,13],[71,56],[71,58],[71,70],[115,0],[115,1],[115,56],[115,57],[115,58],[116,0],[116,1],[116,13],[116,57],[116,58],[116,70],[128,1],[128,12],[128,13],[128,56],[128,58],[128,70],[172,0],[172,1],[172,57],[172,58],[252,0],[252,1],[252,57],[252,58]]","[[1,1,0,0,1,1,1,0],[1,1,0,1,0,1,1,1],[0,1,1,1,1,0,1,1],[1,1,0,0,1,1,1,0],[1,1,0,1,0,1,1,1],[0,1,1,1,1,0,1,1],[1,1,0,0,0,1,1,0],[1,1,0,0,0,1,1,0]]",2c33698c465ac1ff4156f99b2733b94986aa219451a75e66ebce71131c3a2846,"{""p_branch_flow"":1,""p_injection"":3,""q_branch_flow"":1,""q_injection"":3}","{""p_branch_flow"":0.125,""p_injection"":0.375,""q_branch_flow"":0.125,""q_injection"":0.375}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[5,6,6,5,6,6,4,4]","[6,8,2,4,4,6,8,4]","{""4"":2,""5"":2,""6"":4}","{""2"":1,""4"":3,""6"":2,""8"":2}",42,8,79.32660204626484,2779.68505212911,5065.180404191202,2173.025612185792,"[2779.68505212911,2722.984869297564,1941.0122498040535,1866.511417346932,1366.7392187807673,1157.148090387494,234.87836479075855,35.0410200415233]",False,mixed_state,3,matrix_structure_and_metadata_only
ieee57_topology_local_v00,ieee57,"[78,79,94,135,136,151,203,283]","[19,20,21,36,76,77,78,93]","[78,79,94,135,136,151,203,283]","[19,20,21,36,76,77,78,93]","[[78,19],[78,20],[78,21],[78,36],[78,76],[78,77],[78,78],[78,93],[79,20],[79,21],[79,77],[79,78],[94,20],[94,36],[94,77],[94,93],[135,19],[135,20],[135,21],[135,36],[135,76],[135,77],[135,78],[135,93],[136,20],[136,21],[136,77],[136,78],[151,20],[151,36],[151,77],[151,93],[203,20],[203,21],[203,77],[203,78],[283,20],[283,21],[283,77],[283,78]]","[[1,1,1,1,1,1,1,1],[0,1,1,0,0,1,1,0],[0,1,0,1,0,1,0,1],[1,1,1,1,1,1,1,1],[0,1,1,0,0,1,1,0],[0,1,0,1,0,1,0,1],[0,1,1,0,0,1,1,0],[0,1,1,0,0,1,1,0]]",9a10ce0f284462bf0d1f070eb05fa178217792838030eed3df613fb40b0ea787,"{""p_branch_flow"":1,""p_injection"":3,""q_branch_flow"":1,""q_injection"":3}","{""p_branch_flow"":0.125,""p_injection"":0.375,""q_branch_flow"":0.125,""q_injection"":0.375}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[8,4,4,8,4,4,4,4]","[2,8,6,4,2,8,6,4]","{""4"":6,""8"":2}","{""2"":2,""4"":2,""6"":2,""8"":2}",40,8,265.58240390626105,6112.572462852899,9418.88076895837,2596.253952862088,"[6112.572462852899,6056.783479830716,2670.55791821489,2648.843055011542,512.3927106548989,505.2346749538993,23.653532364698297,23.01572835002416]",False,topology_local,0,matrix_structure_and_metadata_only
